station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,alti,mslp,vsby,gust,wxcodes,metar
VAAH,2025-11-27 23:30,72.6346,23.0772,55.00,73.40,60.80,64.74,20.00,6.00,29.97,,0.93,,BR HZ,VAAH 271800Z 02006KT 1500 R23/2000 R05/2000 BR HZ NSC 23/16 Q1015 NOSIG
VAAH,2025-11-28 00:00,72.6346,23.0772,55.00,73.40,60.80,64.74,20.00,4.00,29.97,,0.93,,BR HZ,VAAH 271830Z 02004KT 1500 R23/2000 R05/2000 BR HZ NSC 23/16 Q1015 NOSIG
VAAH,2025-11-28 00:30,72.6346,23.0772,55.00,73.40,60.80,64.74,20.00,5.00,29.94,,0.93,,BR HZ,VAAH 271900Z 02005KT 1500 R23/2000 R05/2000 BR HZ NSC 23/16 Q1014 NOSIG
VAAH,2025-11-28 01:00,72.6346,23.0772,55.00,71.60,60.80,68.79,20.00,3.00,29.94,,0.93,,BR HZ,VAAH 271930Z 02003KT 1500 R23/2000 R05/2000 BR HZ NSC 22/16 Q1014 NOSIG
VAAH,2025-11-28 01:30,72.6346,23.0772,55.00,73.40,60.80,64.74,30.00,6.00,29.94,,0.93,,BR HZ,VAAH 272000Z 03006KT 1500 R23/2000 R05/2000 BR HZ NSC 23/16 Q1014 NOSIG
VAAH,2025-11-28 02:00,72.6346,23.0772,55.00,71.60,60.80,68.79,20.00,4.00,29.94,,0.93,,BR HZ,VAAH 272030Z 02004KT 1500 R23/2000 R05/2000 BR HZ NSC 22/16 Q1014 NOSIG
VAAH,2025-11-28 02:30,72.6346,23.0772,55.00,71.60,60.80,68.79,10.00,5.00,29.94,,0.93,,BR HZ,VAAH 272100Z 01005KT 1500 R23/2000 R05/2000 BR HZ NSC 22/16 Q1014 NOSIG
VAAH,2025-11-28 03:00,72.6346,23.0772,55.00,71.60,60.80,68.79,40.00,4.00,29.94,,0.93,,BR HZ,VAAH 272130Z 04004KT 1500 R23/2000 R05/2000 BR HZ NSC 22/16 Q1014 NOSIG
VAAH,2025-11-28 03:30,72.6346,23.0772,55.00,69.80,60.80,73.13,50.00,6.00,29.94,,0.93,,BR HZ,VAAH 272200Z 05006KT 1500 R23/2000 R05/2000 BR HZ NSC 21/16 Q1014 NOSIG
VAAH,2025-11-28 04:00,72.6346,23.0772,55.00,69.80,60.80,73.13,50.00,5.00,29.94,,0.93,,BR HZ,VAAH 272230Z 05005KT 1500 R23/2000 R05/2000 BR HZ NSC 21/16 Q1014 NOSIG
VAAH,2025-11-28 04:30,72.6346,23.0772,55.00,69.80,60.80,73.13,40.00,6.00,29.94,,0.93,,BR HZ,VAAH 272300Z 04006KT 1500 R23/2000 R05/2000 BR HZ NSC 21/16 Q1014 NOSIG
VAAH,2025-11-28 05:00,72.6346,23.0772,55.00,69.80,60.80,73.13,30.00,5.00,29.94,,0.93,,BR HZ,VAAH 272330Z 03005KT 1500 R23/2000 R05/2000 BR HZ NSC 21/16 Q1014 NOSIG
VAAH,2025-11-28 05:30,72.6346,23.0772,55.00,69.80,60.80,73.13,20.00,5.00,29.94,,0.93,,BR HZ,VAAH 280000Z 02005KT 1500 R23/2000 R05/2000 BR HZ NSC 21/16 Q1014 NOSIG
VAAH,2025-11-28 06:00,72.6346,23.0772,55.00,68.00,60.80,77.77,40.00,3.00,29.94,,0.93,,BR HZ,VAAH 280030Z 04003KT 1500 R23/2000 R05/2000 BR HZ NSC 20/16 Q1014 NOSIG
VAAH,2025-11-28 06:30,72.6346,23.0772,55.00,68.00,60.80,77.77,360.00,3.00,29.97,,0.93,,BR HZ,VAAH 280100Z 36003KT 1500 R23/2000 R05/2000 BR HZ NSC 20/16 Q1015 TEMPO 1200 MIFG
VAAH,2025-11-28 07:00,72.6346,23.0772,55.00,68.00,60.80,77.77,30.00,5.00,29.97,,0.75,,BR,VAAH 280130Z 03005KT 1200 R23/2000 R05/2000 BR NSC 20/16 Q1015 TEMPO 1000 MIFG
VAAH,2025-11-28 07:30,72.6346,23.0772,55.00,68.00,60.80,77.77,50.00,2.00,29.97,,0.75,,BR,VAAH 280200Z 05002KT 1200 R23/2000 R05/1800 BR NSC 20/16 Q1015 TEMPO 1000 MIFG
VAAH,2025-11-28 08:00,72.6346,23.0772,55.00,69.80,60.80,73.13,20.00,2.00,30.00,,0.75,,BR,VAAH 280230Z 02002KT 1200 R23/1800 R05/1700 BR NSC 21/16 Q1016 TEMPO 1000 MIFG
VAAH,2025-11-28 08:30,72.6346,23.0772,55.00,69.80,60.80,73.13,50.00,8.00,30.00,,0.75,,BR,VAAH 280300Z 05008KT 1200 R23/1700 R05/1600 BR NSC 21/16 Q1016 TEMPO 1000
VAAH,2025-11-28 09:00,72.6346,23.0772,55.00,71.60,60.80,68.79,50.00,8.00,30.00,,0.75,,HZ,VAAH 280330Z 05008KT 1200 R23/1700 R05/1600 HZ NSC 22/16 Q1016 NOSIG
VAAH,2025-11-28 09:30,72.6346,23.0772,55.00,71.60,60.80,68.79,60.00,8.00,30.03,,0.75,,HZ,VAAH 280400Z 06008KT 1200 R23/1800 R05/1600 HZ NSC 22/16 Q1017 NOSIG
VAAH,2025-11-28 10:00,72.6346,23.0772,55.00,75.20,60.80,60.96,40.00,8.00,30.03,,0.75,,HZ,VAAH 280430Z 04008KT 1200 R23/1800 R05/1600 HZ NSC 24/16 Q1017 NOSIG
VAAH,2025-11-28 10:30,72.6346,23.0772,55.00,75.20,60.80,60.96,30.00,6.00,30.03,,0.75,,HZ,VAAH 280500Z 03006KT 1200 R23/1800 R05/1600 HZ NSC 24/16 Q1017 BECMG 1500
VAAH,2025-11-28 11:00,72.6346,23.0772,55.00,77.00,60.80,57.42,70.00,8.00,30.00,,0.93,,HZ,VAAH 280530Z 07008KT 1500 R23/1900 R05/1700 HZ NSC 25/16 Q1016 NOSIG
VAAH,2025-11-28 11:30,72.6346,23.0772,55.00,78.80,60.80,54.11,90.00,8.00,30.00,,0.93,,HZ,VAAH 280600Z 09008KT 1500 R23/1900 R05/1700 HZ NSC 26/16 Q1016 NOSIG
VAAH,2025-11-28 12:00,72.6346,23.0772,55.00,80.60,62.60,54.37,60.00,5.00,29.97,,0.93,,HZ,VAAH 280630Z 06005KT 1500 R23/1900 R05/1700 HZ NSC 27/17 Q1015 BECMG 2000 FU
VAAH,2025-11-28 12:30,72.6346,23.0772,55.00,80.60,60.80,51.02,90.00,5.00,29.97,,0.93,,HZ,VAAH 280700Z 09005KT 1500 R23/1900 R05/1700 HZ NSC 27/16 Q1015 BECMG 2000 FU
VAAH,2025-11-28 13:00,72.6346,23.0772,55.00,82.40,62.60,51.29,60.00,6.00,29.94,,1.06,,FU,VAAH 280730Z 06006KT 1700 R23/2000 R05/1700 FU NSC 28/17 Q1014 BECMG 2000
VAAH,2025-11-28 13:30,72.6346,23.0772,55.00,82.40,62.60,51.29,90.00,8.00,29.94,,1.12,,FU,VAAH 280800Z 09008KT 1800 R23/2000 R05/1800 FU NSC 28/17 Q1014 NOSIG
VAAH,2025-11-28 14:00,72.6346,23.0772,55.00,82.40,62.60,51.29,100.00,5.00,29.91,,1.12,,FU,VAAH 280830Z 10005KT 1800 R23/2000 R05/1800 FU NSC 28/17 Q1013 NOSIG
VAAH,2025-11-28 14:30,72.6346,23.0772,55.00,84.20,62.60,48.40,130.00,5.00,29.91,,1.12,,FU,VAAH 280900Z 13005KT 1800 R23/2000 R05/1800 FU NSC 29/17 Q1013 NOSIG
VAAH,2025-11-28 15:00,72.6346,23.0772,55.00,84.20,60.80,45.42,120.00,2.00,29.91,,1.24,,FU,VAAH 280930Z 12002KT 2000 FU NSC 29/16 Q1013 NOSIG
VAAH,2025-11-28 15:30,72.6346,23.0772,55.00,84.20,60.80,45.42,40.00,3.00,29.88,,1.24,,FU,VAAH 281000Z 04003KT 2000 FU NSC 29/16 Q1012 NOSIG
VAAH,2025-11-28 16:00,72.6346,23.0772,55.00,84.20,60.80,45.42,50.00,4.00,29.88,,1.24,,FU,VAAH 281030Z 05004KT 2000 FU NSC 29/16 Q1012 NOSIG
VAAH,2025-11-28 16:30,72.6346,23.0772,55.00,84.20,62.60,48.40,100.00,3.00,29.88,,1.24,,FU,COR VAAH 281100Z 10003KT 2000 FU NSC 29/17 Q1012 NOSIG
VAAH,2025-11-28 17:00,72.6346,23.0772,55.00,84.20,66.20,54.88,80.00,9.00,29.91,,1.24,,FU,VAAH 281130Z 08009KT 2000 FU NSC 29/19 Q1013 NOSIG
VAAH,2025-11-28 17:30,72.6346,23.0772,55.00,82.40,64.40,54.63,90.00,5.00,29.91,,1.24,,FU,VAAH 281200Z 09005KT 2000 FU NSC 28/18 Q1013 NOSIG
VAAH,2025-11-28 18:00,72.6346,23.0772,55.00,82.40,66.20,58.16,70.00,5.00,29.91,,1.24,,FU,VAAH 281230Z 07005KT 2000 FU NSC 28/19 Q1013 NOSIG
VAAH,2025-11-28 18:30,72.6346,23.0772,55.00,80.60,62.60,54.37,60.00,5.00,29.91,,1.24,,FU,VAAH 281300Z 06005KT 2000 FU NSC 27/17 Q1013 NOSIG
VAAH,2025-11-28 19:00,72.6346,23.0772,55.00,78.80,64.40,61.42,110.00,4.00,29.91,,1.24,,FU,VAAH 281330Z 11004KT 2000 FU NSC 26/18 Q1013 NOSIG
VAAH,2025-11-28 19:30,72.6346,23.0772,55.00,78.80,62.60,57.67,80.00,3.00,29.94,,1.24,,FU,VAAH 281400Z 08003KT 2000 FU NSC 26/17 Q1014 NOSIG
VAAH,2025-11-28 20:00,72.6346,23.0772,55.00,78.80,64.40,61.42,50.00,3.00,29.94,,1.24,,FU,VAAH 281430Z 05003KT 2000 FU NSC 26/18 Q1014 NOSIG
VAAH,2025-11-28 20:30,72.6346,23.0772,55.00,77.00,64.40,65.17,40.00,3.00,29.94,,1.24,,HZ FU,VAAH 281500Z 04003KT 2000 HZ FU NSC 25/18 Q1014 NOSIG
VAAH,2025-11-28 21:00,72.6346,23.0772,55.00,75.20,64.40,69.19,360.00,2.00,29.94,,1.24,,HZ,VAAH 281530Z 36002KT 2000 HZ NSC 24/18 Q1014 TEMPO 1500 BR
VAAH,2025-11-28 21:30,72.6346,23.0772,55.00,73.40,64.40,73.48,0.00,0.00,29.94,,0.93,,BR HZ,VAAH 281600Z 00000KT 1500 R23/2000 R05/2000 BR HZ NSC 23/18 Q1014 NOSIG
VAAH,2025-11-28 22:00,72.6346,23.0772,55.00,75.20,62.60,64.96,40.00,3.00,29.94,,0.93,,BR HZ,VAAH 281630Z 04003KT 1500 R23/2000 R05/2000 BR HZ NSC 24/17 Q1014 NOSIG
VAAH,2025-11-28 22:30,72.6346,23.0772,55.00,75.20,62.60,64.96,30.00,4.00,29.94,,0.93,,BR,VAAH 281700Z 03004KT 1500 R23/2000 R05/2000 BR NSC 24/17 Q1014 NOSIG
VAAH,2025-11-28 23:00,72.6346,23.0772,55.00,73.40,64.40,73.48,30.00,3.00,29.94,,0.93,,BR,VAAH 281730Z 03003KT 1500 R23/2000 R05/2000 BR NSC 23/18 Q1014 NOSIG
VAAH,2025-11-28 23:30,72.6346,23.0772,55.00,73.40,62.60,68.99,20.00,4.00,29.94,,0.93,,BR,VAAH 281800Z 02004KT 1500 R23/2000 R05/2000 BR NSC 23/17 Q1014 NOSIG
VAAH,2025-11-29 00:00,72.6346,23.0772,55.00,73.40,62.60,68.99,60.00,3.00,29.94,,0.93,,BR,VAAH 281830Z 06003KT 1500 R23/2000 R05/2000 BR NSC 23/17 Q1014 NOSIG
VAAH,2025-11-29 00:30,72.6346,23.0772,55.00,73.40,62.60,68.99,30.00,3.00,29.94,,0.93,,BR,VAAH 281900Z 03003KT 1500 R23/2000 R05/2000 BR NSC 23/17 Q1014 NOSIG
VAAH,2025-11-29 01:00,72.6346,23.0772,55.00,71.60,62.60,73.30,30.00,3.00,29.91,,0.93,,BR,COR VAAH 281930Z 03003KT 1500 R23/2000 R05/2000 BR NSC 22/17 Q1013 NOSIG
VAAH,2025-11-29 01:30,72.6346,23.0772,55.00,71.60,62.60,73.30,10.00,3.00,29.91,,0.93,,BR,VAAH 282000Z 01003KT 1500 R23/2000 R05/2000 BR NSC 22/17 Q1013 NOSIG
VAAH,2025-11-29 02:00,72.6346,23.0772,55.00,69.80,62.60,77.93,10.00,3.00,29.91,,0.93,,BR,VAAH 282030Z 01003KT 1500 R23/2000 R05/2000 BR NSC 21/17 Q1013 NOSIG
VAAH,2025-11-29 02:30,72.6346,23.0772,55.00,69.80,62.60,77.93,20.00,3.00,29.91,,0.93,,BR,VAAH 282100Z 02003KT 1500 R23/2000 R05/2000 BR NSC 21/17 Q1013 NOSIG
VAAH,2025-11-29 03:00,72.6346,23.0772,55.00,69.80,60.80,73.13,20.00,3.00,29.91,,0.93,,BR,VAAH 282130Z 02003KT 1500 R23/2000 R05/2000 BR NSC 21/16 Q1013 NOSIG
VAAH,2025-11-29 03:30,72.6346,23.0772,55.00,69.80,60.80,73.13,20.00,3.00,29.91,,0.93,,BR,VAAH 282200Z 02003KT 1500 R23/2000 R05/2000 BR NSC 21/16 Q1013 NOSIG
VAAH,2025-11-29 04:00,72.6346,23.0772,55.00,69.80,60.80,73.13,20.00,5.00,29.91,,0.93,,BR,VAAH 282230Z 02005KT 1500 R23/2000 R05/2000 BR NSC 21/16 Q1013 NOSIG
VAAH,2025-11-29 04:30,72.6346,23.0772,55.00,69.80,60.80,73.13,40.00,6.00,29.91,,0.93,,BR,VAAH 282300Z 04006KT 1500 R23/2000 R05/2000 BR NSC 21/16 Q1013 NOSIG
VAAH,2025-11-29 05:00,72.6346,23.0772,55.00,68.00,60.80,77.77,20.00,2.00,29.91,,0.93,,BR,VAAH 282330Z 02002KT 1500 R23/2000 R05/2000 BR NSC 20/16 Q1013 NOSIG
VAAH,2025-11-29 05:30,72.6346,23.0772,55.00,68.00,60.80,77.77,40.00,3.00,29.91,,0.93,,BR,VAAH 290000Z 04003KT 1500 R23/2000 R05/2000 BR NSC 20/16 Q1013 NOSIG
VAAH,2025-11-29 06:00,72.6346,23.0772,55.00,68.00,60.80,77.77,40.00,7.00,29.94,,0.93,,BR,VAAH 290030Z 04007KT 1500 R23/2000 R05/2000 BR NSC 20/16 Q1014 NOSIG
VAAH,2025-11-29 06:30,72.6346,23.0772,55.00,68.00,62.60,82.88,50.00,4.00,29.94,,0.93,,BR,VAAH 290100Z 05004KT 1500 R23/2000 R05/2000 BR NSC 20/17 Q1014 TEMPO 1200 MIFG
VAAH,2025-11-29 07:00,72.6346,23.0772,55.00,68.00,62.60,82.88,70.00,7.00,29.97,,0.75,,BR,VAAH 290130Z 07007KT 1200 R23/2000 R05/2000 BR NSC 20/17 Q1015 TEMPO 1000 MIFG
VAAH,2025-11-29 07:30,72.6346,23.0772,55.00,69.80,60.80,73.13,60.00,7.00,29.97,,0.75,,BR,VAAH 290200Z 06007KT 1200 R23/2000 R05/2000 BR NSC 21/16 Q1015 TEMPO 1000 MIFG
VAAH,2025-11-29 08:00,72.6346,23.0772,55.00,71.60,60.80,68.79,80.00,8.00,30.00,,0.93,,BR,VAAH 290230Z 08008KT 1500 R23/2000 R05/2000 BR NSC 22/16 Q1016 NOSIG
VAAH,2025-11-29 08:30,72.6346,23.0772,55.00,69.80,57.20,64.30,90.00,8.00,30.00,,0.93,,BR,VAAH 290300Z 09008KT 1500 R23/2000 R05/2000 BR NSC 21/14 Q1016 NOSIG
VAAH,2025-11-29 09:00,72.6346,23.0772,55.00,73.40,60.80,64.74,80.00,5.00,30.00,,0.93,,HZ,VAAH 290330Z 08005KT 1500 R23/2000 R05/2000 HZ NSC 23/16 Q1016 NOSIG
VAAH,2025-11-29 09:30,72.6346,23.0772,55.00,75.20,60.80,60.96,80.00,9.00,30.00,,0.93,,HZ,VAAH 290400Z 08009KT 1500 R23/2000 R05/2000 HZ NSC 24/16 Q1016 NOSIG
VAAH,2025-11-29 10:00,72.6346,23.0772,55.00,77.00,60.80,57.42,60.00,8.00,30.00,,1.24,,HZ,VAAH 290430Z 06008KT 2000 HZ NSC 25/16 Q1016 NOSIG
VAAH,2025-11-29 10:30,72.6346,23.0772,55.00,78.80,59.00,50.76,80.00,10.00,30.00,,1.24,,HZ,VAAH 290500Z 08010KT 2000 HZ NSC 26/15 Q1016 NOSIG
VAAH,2025-11-29 11:00,72.6346,23.0772,55.00,80.60,59.00,47.85,100.00,8.00,30.00,,1.55,,FU,VAAH 290530Z 10008KT 2500 FU NSC 27/15 Q1016 NOSIG
VAAH,2025-11-29 11:30,72.6346,23.0772,55.00,80.60,59.00,47.85,120.00,4.00,30.00,,1.55,,FU,VAAH 290600Z 12004KT 2500 FU NSC 27/15 Q1016 NOSIG
VAAH,2025-11-29 12:00,72.6346,23.0772,55.00,80.60,59.00,47.85,100.00,6.00,29.97,,1.55,,FU,VAAH 290630Z 10006KT 2500 FU NSC 27/15 Q1015 NOSIG
VAAH,2025-11-29 12:30,72.6346,23.0772,55.00,82.40,59.00,45.14,100.00,4.00,29.94,,1.55,,FU,VAAH 290700Z 10004KT 2500 FU NSC 28/15 Q1014 NOSIG
VAAH,2025-11-29 13:00,72.6346,23.0772,55.00,84.20,60.80,45.42,70.00,5.00,29.94,,1.55,,FU,VAAH 290730Z 07005KT 2500 FU NSC 29/16 Q1014 NOSIG
VAAH,2025-11-29 13:30,72.6346,23.0772,55.00,84.20,60.80,45.42,70.00,6.00,29.91,,1.86,,FU,VAAH 290800Z 07006KT 3000 FU NSC 29/16 Q1013 NOSIG
VAAH,2025-11-29 14:00,72.6346,23.0772,55.00,84.20,60.80,45.42,100.00,7.00,29.91,,1.86,,FU,VAAH 290830Z 10007KT 3000 FU NSC 29/16 Q1013 NOSIG
VAAH,2025-11-29 14:30,72.6346,23.0772,55.00,86.00,60.80,42.88,90.00,6.00,29.91,,1.86,,FU,VAAH 290900Z 09006KT 3000 FU NSC 30/16 Q1013 NOSIG
VAAH,2025-11-29 15:00,72.6346,23.0772,55.00,86.00,60.80,42.88,70.00,6.00,29.88,,1.86,,FU,VAAH 290930Z 07006KT 3000 FU NSC 30/16 Q1012 NOSIG
VAAH,2025-11-29 15:30,72.6346,23.0772,55.00,86.00,60.80,42.88,110.00,6.00,29.88,,1.86,,FU,VAAH 291000Z 11006KT 3000 FU NSC 30/16 Q1012 NOSIG
VAAH,2025-11-29 16:00,72.6346,23.0772,55.00,86.00,60.80,42.88,80.00,7.00,29.88,,1.86,,FU,VAAH 291030Z 08007KT 3000 FU NSC 30/16 Q1012 NOSIG
VAAH,2025-11-29 16:30,72.6346,23.0772,55.00,84.20,60.80,45.42,50.00,4.00,29.88,,1.86,,FU,VAAH 291100Z 05004KT 3000 FU NSC 29/16 Q1012 NOSIG
VAAH,2025-11-29 17:00,72.6346,23.0772,55.00,84.20,60.80,45.42,70.00,5.00,29.88,,1.86,,FU,VAAH 291130Z 07005KT 3000 FU NSC 29/16 Q1012 NOSIG
VAAH,2025-11-29 17:30,72.6346,23.0772,55.00,82.40,60.80,48.13,90.00,5.00,29.88,,1.86,,FU,VAAH 291200Z 09005KT 3000 FU NSC 28/16 Q1012 TEMPO 2000 FU
VAAH,2025-11-29 18:00,72.6346,23.0772,55.00,82.40,60.80,48.13,70.00,6.00,29.88,,1.55,,FU,VAAH 291230Z 07006KT 2500 FU NSC 28/16 Q1012 TEMPO 2000 FU
VAAH,2025-11-29 18:30,72.6346,23.0772,55.00,80.60,60.80,51.02,80.00,4.00,29.91,,1.55,,FU,VAAH 291300Z 08004KT 2500 FU NSC 27/16 Q1013 TEMPO 2000 FU
VAAH,2025-11-29 19:00,72.6346,23.0772,55.00,80.60,60.80,51.02,60.00,2.00,29.91,,1.55,,FU,VAAH 291330Z 06002KT 2500 FU NSC 27/16 Q1013 NOSIG
VAAH,2025-11-29 19:30,72.6346,23.0772,55.00,78.80,60.80,54.11,90.00,2.00,29.91,,1.55,,FU,VAAH 291400Z 09002KT 2500 FU NSC 26/16 Q1013 NOSIG
VAAH,2025-11-29 20:00,72.6346,23.0772,55.00,78.80,60.80,54.11,80.00,2.00,29.91,,1.55,,FU,VAAH 291430Z 08002KT 2500 FU NSC 26/16 Q1013 NOSIG
VAAH,2025-11-29 20:30,72.6346,23.0772,55.00,78.80,60.80,54.11,80.00,3.00,29.91,,1.24,,FU,VAAH 291500Z 08003KT 2000 FU NSC 26/16 Q1013 NOSIG
VAAH,2025-11-29 21:00,72.6346,23.0772,55.00,78.80,60.80,54.11,70.00,3.00,29.91,,1.24,,HZ,VAAH 291530Z 07003KT 2000 HZ NSC 26/16 Q1013 NOSIG
VAAH,2025-11-29 21:30,72.6346,23.0772,55.00,75.20,60.80,60.96,40.00,3.00,29.94,,1.24,,HZ,VAAH 291600Z 04003KT 2000 HZ NSC 24/16 Q1014 NOSIG
VAAH,2025-11-29 22:00,72.6346,23.0772,55.00,75.20,62.60,64.96,50.00,3.00,29.94,,1.24,,HZ,VAAH 291630Z 05003KT 2000 HZ NSC 24/17 Q1014 NOSIG
VAAH,2025-11-29 22:30,72.6346,23.0772,55.00,75.20,62.60,64.96,10.00,3.00,29.94,,1.24,,HZ,VAAH 291700Z 01003KT 2000 HZ NSC 24/17 Q1014 NOSIG
VAAH,2025-11-29 23:00,72.6346,23.0772,55.00,73.40,62.60,68.99,0.00,0.00,29.94,,1.24,,HZ,VAAH 291730Z 00000KT 2000 HZ NSC 23/17 Q1014 NOSIG
VAAH,2025-11-29 23:30,72.6346,23.0772,55.00,73.40,62.60,68.99,60.00,3.00,29.94,,1.24,,HZ,VAAH 291800Z 06003KT 2000 HZ NSC 23/17 Q1014 NOSIG
VAAH,2025-11-30 00:00,72.6346,23.0772,55.00,73.40,62.60,68.99,40.00,3.00,29.94,,1.24,,HZ,VAAH 291830Z 04003KT 2000 HZ NSC 23/17 Q1014 NOSIG
VAAH,2025-11-30 00:30,72.6346,23.0772,55.00,73.40,62.60,68.99,20.00,3.00,29.94,,1.24,,HZ,VAAH 291900Z 02003KT 2000 HZ NSC 23/17 Q1014 NOSIG
VAAH,2025-11-30 01:00,72.6346,23.0772,55.00,73.40,62.60,68.99,10.00,3.00,29.91,,1.24,,HZ,VAAH 291930Z 01003KT 2000 HZ NSC 23/17 Q1013 NOSIG
VAAH,2025-11-30 01:30,72.6346,23.0772,55.00,69.80,62.60,77.93,40.00,3.00,29.91,,1.24,,HZ,VAAH 292000Z 04003KT 2000 HZ NSC 21/17 Q1013 NOSIG
VAAH,2025-11-30 02:00,72.6346,23.0772,55.00,71.60,62.60,73.30,0.00,0.00,29.91,,1.24,,BR,VAAH 292030Z 00000KT 2000 BR NSC 22/17 Q1013 NOSIG
VAAH,2025-11-30 02:30,72.6346,23.0772,55.00,71.60,62.60,73.30,60.00,4.00,29.91,,1.24,,BR,VAAH 292100Z 06004KT 2000 BR NSC 22/17 Q1013 NOSIG
VAAH,2025-11-30 03:00,72.6346,23.0772,55.00,71.60,62.60,73.30,50.00,5.00,29.91,,1.24,,BR,VAAH 292130Z 05005KT 2000 BR NSC 22/17 Q1013 NOSIG
VAAH,2025-11-30 03:30,72.6346,23.0772,55.00,69.80,62.60,77.93,40.00,3.00,29.91,,1.24,,BR,VAAH 292200Z 04003KT 2000 BR NSC 21/17 Q1013 NOSIG
VAAH,2025-11-30 04:00,72.6346,23.0772,55.00,69.80,62.60,77.93,50.00,3.00,29.91,,1.24,,BR,VAAH 292230Z 05003KT 2000 BR NSC 21/17 Q1013 NOSIG
VAAH,2025-11-30 04:30,72.6346,23.0772,55.00,69.80,60.80,73.13,60.00,5.00,29.91,,1.24,,BR,VAAH 292300Z 06005KT 2000 BR NSC 21/16 Q1013 NOSIG
VAAH,2025-11-30 05:00,72.6346,23.0772,55.00,68.00,60.80,77.77,60.00,5.00,29.91,,1.24,,BR,VAAH 292330Z 06005KT 2000 BR NSC 20/16 Q1013 NOSIG
VAAH,2025-11-30 05:30,72.6346,23.0772,55.00,68.00,60.80,77.77,40.00,5.00,29.91,,1.24,,BR,VAAH 300000Z 04005KT 2000 BR NSC 20/16 Q1013 NOSIG
VAAH,2025-11-30 06:00,72.6346,23.0772,55.00,68.00,60.80,77.77,50.00,4.00,29.91,,1.24,,BR,VAAH 300030Z 05004KT 2000 BR NSC 20/16 Q1013 TEMPO 1500
VAAH,2025-11-30 06:30,72.6346,23.0772,55.00,66.20,62.60,88.19,50.00,6.00,29.94,,1.12,,BR,VAAH 300100Z 05006KT 1800 R23/2000 R05/2000 BR NSC 19/17 Q1014 TEMPO 1200
VAAH,2025-11-30 07:00,72.6346,23.0772,55.00,66.20,60.80,82.76,30.00,5.00,29.94,,0.93,,BR,VAAH 300130Z 03005KT 1500 R23/2000 R05/2000 BR NSC 19/16 Q1014 TEMPO 1000
VAAH,2025-11-30 07:30,72.6346,23.0772,55.00,66.20,60.80,82.76,20.00,4.00,29.94,,0.93,,BR,VAAH 300200Z 02004KT 1500 R23/2000 R05/2000 BR NSC 19/16 Q1014 TEMPO 1000
VAAH,2025-11-30 08:00,72.6346,23.0772,55.00,68.00,59.00,72.95,20.00,4.00,29.94,,0.93,,BR,VAAH 300230Z 02004KT 1500 R23/2000 R05/2000 BR NSC 20/15 Q1014 TEMPO 1000
VAAH,2025-11-30 08:30,72.6346,23.0772,55.00,69.80,57.20,64.30,30.00,9.00,29.97,,0.93,,HZ,VAAH 300300Z 03009KT 1500 R23/1900 R05/2000 HZ NSC 21/14 Q1015 NOSIG
VAAH,2025-11-30 09:00,72.6346,23.0772,55.00,69.80,57.20,64.30,50.00,7.00,29.97,,0.93,,HZ,COR VAAH 300330Z 05007KT 1500 R23/2000 R05/2000 HZ NSC 21/14 Q1015 NOSIG
VAAH,2025-11-30 09:30,72.6346,23.0772,55.00,71.60,57.20,60.48,30.00,6.00,30.00,,1.12,,HZ,COR VAAH 300400Z 03006KT 1800 R23/2000 R05/2000 HZ FEW080 22/14 Q1016 NOSIG
VAAH,2025-11-30 10:00,72.6346,23.0772,55.00,75.20,57.20,53.60,40.00,7.00,30.00,,1.12,,HZ,COR VAAH 300430Z 04007KT 1800 R23/2000 R05/2000 HZ FEW080 24/14 Q1016 NOSIG
VAAH,2025-11-30 10:30,72.6346,23.0772,55.00,75.20,55.40,50.22,50.00,6.00,30.00,,1.24,,FU,VAAH 300500Z 05006KT 2000 FU FEW080 24/13 Q1016 NOSIG
VAAH,2025-11-30 11:00,72.6346,23.0772,55.00,78.80,53.60,41.75,100.00,6.00,29.97,,1.55,,FU,VAAH 300530Z 10006KT 2500 FU FEW080 26/12 Q1015 NOSIG
VAAH,2025-11-30 11:30,72.6346,23.0772,55.00,78.80,51.80,39.08,100.00,7.00,29.97,,1.55,,FU,VAAH 300600Z 10007KT 2500 FU FEW080 26/11 Q1015 NOSIG
VAAH,2025-11-30 12:00,72.6346,23.0772,55.00,80.60,51.80,36.84,80.00,5.00,29.94,,1.55,,FU,VAAH 300630Z 08005KT 2500 FU FEW080 27/11 Q1014 NOSIG
VAAH,2025-11-30 12:30,72.6346,23.0772,55.00,84.20,53.60,35.04,80.00,6.00,29.94,,1.86,,FU,VAAH 300700Z 08006KT 3000 FU NSC 29/12 Q1014 NOSIG
VAAH,2025-11-30 13:00,72.6346,23.0772,55.00,86.00,55.40,35.33,120.00,6.00,29.94,,1.86,,FU,VAAH 300730Z 12006KT 3000 FU NSC 30/13 Q1014 NOSIG
VAAH,2025-11-30 13:30,72.6346,23.0772,55.00,86.00,55.40,35.33,340.00,4.00,29.91,,2.17,,FU,VAAH 300800Z 34004KT 3500 FU NSC 30/13 Q1013 NOSIG
VAAH,2025-11-30 14:00,72.6346,23.0772,55.00,84.20,55.40,37.42,10.00,10.00,29.91,,2.49,,FU,VAAH 300830Z 01010KT 4000 FU NSC 29/13 Q1013 NOSIG
